product_name,url,descripcion,country,precio_total,precio_por_cantidad,weight_volume_clean,weight_unit,categorias,alergenos,marcas,tiendas,certificaciones,numero_raciones,nombre_operador,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,peso_en_kg,ratio_grasas_saturadas,ratio_azucares,ratio_proteina_carbohidratos,ratio_proteina_grasas,tiene_fibra,alto_contenido_sal,alto_contenido_azucar,alto_contenido_grasas,alto_contenido_grasas_saturadas,tiene_alergenos,tiene_certificaciones,suma_macronutrientes,densidad_calorica,calorias_de_grasas,calorias_de_carbohidratos,calorias_de_proteinas,categoria_calorica,perfil_macronutrientes
pan multifibras,https://es.openfoodfacts.org/producto/8414897100590/pan-multifibras-mercadona,pan multifibras,,,,600.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas panes panes de molde panes integrales panes de molde integrales,gluten,mercadona,mercadona,punto verde sin azúcares añadidos sin lactosa recicla amarillo,,,250.0,1054.0,2.5,0.4,43.3,2.1,10.1,0.93,6.7,0.6,0.16,0.048,0.233,4.04,True,False,False,False,False,True,True,62.6,250.0,22.5,173.2,40.4,medio,alto_en_carbohidratos
espetec,https://es.openfoodfacts.org/producto/8410762005014/espetec-casa-tarradellas,fuet extra,,,,180.0,g,productos a base de carne embutidos salchichas salchicha francesa embutidos de españa fuet,leche,casa tarradellas,esclat alcampo gadis,sin gluten punto verde sin colorantes,,,421.0,1749.0,34.0,13.3,1.4,1.4,27.5,3.8,,0.18,0.391,1.0,19.643,0.809,False,True,False,True,True,True,True,62.9,421.0,306.0,5.6,110.0,alto,alto_en_grasas
6 maxi tortillas trigo wraps,https://es.openfoodfacts.org/producto/8480000808707/6-maxi-tortillas-trigo-wraps-hacendado,maxi tortillas de trigo,,,,360.0,g,wheat flatbreads,gluten,hacendado,mercadona,no volver a congelar punto verde recicla amarillo,,,303.0,1277.0,6.4,1.8,51.0,1.8,8.0,1.6,4.4,0.36,0.281,0.035,0.157,1.25,True,True,False,False,False,True,True,69.8,303.0,57.6,204.0,32.0,alto,alto_en_carbohidratos
maría choco,https://es.openfoodfacts.org/producto/8480000142030/maria-choco-hacendado,,,,,,,biscuits and crackers galletas galletas de chocolate,gluten leche,hacendado,,,,,466.0,1957.0,17.0,3.7,69.0,24.0,7.6,0.75,3.2,,0.218,0.348,0.11,0.447,True,False,True,False,False,True,False,96.8,466.0,153.0,276.0,30.4,alto,alto_en_carbohidratos
cocktail mezcla,https://es.openfoodfacts.org/producto/8480000342317/cocktail-mezcla-hacendado,mezcla de leguminosas y cereales fritos y salados productos de aperitivo horneados aromatizados y fruta desecada,,,,300.0,g,dried mixed fruits en mix of grains and dried fruit,cacahuetes,hacendado,mercadona,sin gluten no recomendado para ciertas personas punto verde no recomendado a niños menores de 3 años,,,498.0,2080.0,28.8,2.9,41.0,6.8,14.8,1.67,7.9,0.3,0.101,0.166,0.361,0.514,True,True,False,True,False,True,True,92.5,498.0,259.2,164.0,59.2,alto,alto_en_carbohidratos
leche entera,https://es.openfoodfacts.org/producto/8480000103802/leche-entera-hacendado,leche uht,,,,1000.0,ml,lácteos leches leche entera leche de vaca,leche,hacendado,mercadona,fsc fsc mixto punto verde recicla amarillo,,,63.0,264.0,3.6,2.4,4.6,4.6,3.1,0.128,,1.0,0.667,1.0,0.674,0.861,False,False,False,False,False,True,True,11.3,63.0,32.4,18.4,12.4,bajo,alto_en_carbohidratos
mozzarella light,https://es.openfoodfacts.org/producto/8480000512307/mozzarella-light-hacendado,,,,,250.0,g,stretched curd cheeses mozzarella en cow mozzarella,leche,hacendado,,,,,153.0,640.0,9.0,6.0,1.0,0.8,17.0,0.6,,0.25,0.667,0.8,17.0,1.889,False,False,False,False,True,True,False,27.0,153.0,81.0,4.0,68.0,medio,alto_en_proteinas
tomate frito,https://es.openfoodfacts.org/producto/20878108/tomate-frito-baresa,,,,,,,meal sauces salsas de tomate salsas de tomate frito en groceries pt molho de tomate,,baresa freshona,lidl,sin gluten fsc fsc mixto nutriscore nutriscore c,,,73.0,305.0,3.0,0.5,10.0,6.9,1.4,0.9,1.1,,0.167,0.69,0.14,0.467,True,False,False,False,False,False,True,15.5,73.0,27.0,40.0,5.6,bajo,alto_en_carbohidratos
pollo relleno asado al horno,https://es.openfoodfacts.org/producto/8437005669765/pollo-relleno-asado-al-horno-la-carlotena,,,,,150.0,g,productos a base de carne carnes pollo y sus productos aves pollo aves cocidas pollo preparado,leche frutos de cáscara soja,la carloteña,mercadona,sin colorantes,,,166.0,695.0,9.5,3.3,1.7,1.3,18.5,1.5,,0.15,0.347,0.765,10.882,1.947,False,False,False,False,False,True,True,29.7,166.0,85.5,6.8,74.0,medio,alto_en_proteinas
frankfurt original,https://es.openfoodfacts.org/producto/8410320127363/frankfurt-original-campofrio,,,,,140.0,g,productos a base de carne carnes embutidos salchichas salchichas alemanas salchichas frankfurt,leche,campofrío,,sin colorantes,,,198.0,828.0,15.0,5.0,2.8,1.3,13.0,2.5,0.0,0.14,0.333,0.464,4.643,0.867,False,True,False,False,False,True,True,30.8,198.0,135.0,11.2,52.0,medio,alto_en_grasas
mantequilla con sal,https://es.openfoodfacts.org/producto/8480000207227/mantequilla-con-sal-hacendado,,,,,,,lácteos aceites y grasas untables grasas para untar grasas animales la pasta de leche grasas de la leche mantequillas,leche,hacendado,mercadona,,,,734.0,3071.0,81.0,55.0,0.8,0.8,0.5,0.098,,,0.679,1.0,0.625,0.006,False,False,False,True,True,True,False,82.3,734.0,729.0,3.2,2.0,muy_alto,alto_en_grasas
bifidus natural,https://es.openfoodfacts.org/producto/8480000213075/bifidus-natural-hacendado,,,,,125.0,g,fermented dairy desserts en plain fermented dairy desserts yogures bifidus en plain bifidus yogurts,leche,hacendado,,sin gluten,,,71.0,298.0,4.24,2.8,4.48,4.48,3.84,0.0,,0.125,0.66,1.0,0.857,0.906,False,False,False,False,False,True,True,12.56,71.0,38.2,17.9,15.4,bajo,alto_en_carbohidratos
salsa light,https://es.openfoodfacts.org/producto/8480000157942/salsa-light-hacendado,salsa light,,,,460.0,ml,mayonesas en mayonesas ligeras en salsas,huevos soja,hacendado,mercadona,bajo o sin grasas bajo en grasas sin gluten reducido en grasas menos de grasa punto verde sin lactosa,,,294.0,1231.0,31.0,4.8,6.5,3.5,0.7,2.1,,0.46,0.155,0.538,0.108,0.023,False,True,False,True,False,True,True,38.2,294.0,279.0,26.0,2.8,medio,alto_en_grasas
panes especiales tomate y orégano,https://es.openfoodfacts.org/producto/8480000223968/panes-especiales-tomate-y-oregano-anitines,,,,,80.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas panes panes especiales,gluten,anitines,,,,,483.0,2024.0,23.1,2.1,57.6,4.6,9.6,2.0,3.3,0.08,0.091,0.08,0.167,0.416,True,True,False,True,False,True,False,93.6,483.0,207.9,230.4,38.4,alto,alto_en_carbohidratos
café,https://es.openfoodfacts.org/producto/8480000805041/cafe-hacendado,,,,,1000.0,ml,dairy substitutes sustitutos de la leche bebidas de origen vegetal bebidas vegetales leches de leguminosas bebidas de café bebidas de soja bebidas de soja natural sin azúcar pt leite de soja de café,soja,hacendado,mercadona,punto verde sin azúcares añadidos fuente de vitamina b12,,,31.0,129.0,1.6,0.3,0.7,0.5,3.0,0.21,0.8,1.0,0.187,0.714,4.286,1.875,True,False,False,False,False,True,True,6.1,31.0,14.4,2.8,12.0,bajo,alto_en_proteinas
cacao natural,https://es.openfoodfacts.org/producto/8410109103205/82-cacao-natural-valor,chocolate,,,,170.0,g,botanas snacks dulces cacao y sus productos chocolates chocolates negros,,valor,carrefour consum,sin gluten vegetariano vegano unión vegetariana europea unión vegetariana y vegana europea punto verde,,,561.0,2349.0,44.0,28.0,22.0,16.0,12.0,0.11,,0.17,0.636,0.727,0.545,0.273,False,False,True,True,True,False,True,78.0,561.0,396.0,88.0,48.0,muy_alto,alto_en_grasas
jamón pavo finas lonchas,https://es.openfoodfacts.org/producto/8480000566195/jamon-pavo-finas-lonchas-hacendado,,,,,225.0,g,productos a base de carne carnes embutidos jamón jamón cocido,soja,hacendado,mercadona,sin gluten punto verde,,,85.0,356.0,2.5,0.9,1.5,1.5,14.0,1.5,,0.225,0.36,1.0,9.333,5.6,False,False,False,False,False,True,True,18.0,85.0,22.5,6.0,56.0,bajo,alto_en_proteinas
puleva omega 3,https://es.openfoodfacts.org/producto/8411700011111/puleva-omega-3,bebida láctea elaborada con leche desnatada y ácidos grasos,,,,1000.0,ml,lácteos leches,pescado leche soja,puleva,,punto verde,,,52.0,219.0,2.3,0.5,5.0,5.0,2.9,0.015,,1.0,0.217,1.0,0.58,1.261,False,False,False,False,False,True,True,10.2,52.0,20.7,20.0,11.6,bajo,alto_en_carbohidratos
extra chocolate y avellanas,https://es.openfoodfacts.org/producto/5053827139229/extra-chocolate-y-avellanas-kellogg-s-extra,crujientes granolas de avena con chocolate y avellanas,,,,375.0,g,crunchy mueslis,gluten leche frutos de cáscara soja avena,kellogg s extra,conad amazon ahorramás cosìcomodo consum,halal food authority rico en fibra sin colorantes artificiales sin colorantes o saborizantes artificiales sin colorantes en roundtable on sustainable palm oil,,,491.0,2052.0,25.0,10.0,55.0,21.0,8.0,0.68,7.0,0.375,0.4,0.382,0.145,0.32,True,False,True,True,True,True,True,95.0,491.0,225.0,220.0,32.0,alto,alto_en_carbohidratos
requesón,https://es.openfoodfacts.org/producto/8413556010324/requeson-hacendado,,,,,200.0,g,lácteos comidas fermentadas productos fermentados de la leche quesos queso fresco,leche,hacendado,mercadona,sin conservantes,,,160.0,666.0,11.6,8.1,5.4,4.4,8.7,0.12,0.0,0.2,0.698,0.815,1.611,0.75,False,False,False,False,True,True,True,25.7,160.0,104.4,21.6,34.8,medio,alto_en_grasas
tomato ketchup,https://es.openfoodfacts.org/producto/87157246/tomato-ketchup-heinz,,,,,400.0,ml,tomato ketchup,apio,heinz,hofer,kosher sin conservantes punto verde manchester beth din,,,102.0,435.0,0.1,0.1,23.2,22.8,1.2,1.8,,0.4,1.0,0.983,0.052,12.0,False,True,True,False,False,True,True,24.5,102.0,0.9,92.8,4.8,medio,alto_en_carbohidratos
agua de coco natural,https://es.openfoodfacts.org/producto/8850367993482/agua-de-coco-100-natural-chaokoh,agua de coco,,,,1000.0,ml,bebidas y preparaciones de bebidas alimentos y bebidas de origen vegetal bebidas bebidas de origen vegetal agua de coco,,chaokoh,mercadona,fsc fsc mixto punto verde sin azúcares añadidos natural,,,20.0,82.0,0.0,0.0,4.8,3.3,0.02,0.07,0.0,1.0,,0.688,0.004,,False,False,False,False,False,False,True,4.82,20.0,0.0,19.2,0.1,bajo,alto_en_carbohidratos
mix cereales azúcares añadidos,https://es.openfoodfacts.org/producto/8414472103909/mix-cereales-0-azucares-anadidos-esgir,mix de cereales inflados y copos de maíz,,,,300.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal desayunos cereales y patatas cereales y derivados cereales para el desayuno,gluten avena,esgir,consum,punto verde sin azúcares añadidos,,,374.0,1582.0,3.57,0.63,70.9,1.79,11.02,0.336,7.13,0.3,0.176,0.025,0.155,3.087,True,False,False,False,False,True,True,92.62,374.0,32.1,283.6,44.1,alto,alto_en_carbohidratos
chocolate negro,https://es.openfoodfacts.org/producto/8480000237736/chocolate-negro-72-hacendado,chocolate negro,,,,100.0,g,botanas snacks dulces cacao y sus productos chocolates chocolates negros,soja,hacendado,mercadona,sin gluten punto verde,,,568.0,2356.0,42.0,26.0,32.0,27.0,10.0,0.03,11.0,0.1,0.619,0.844,0.312,0.238,True,False,True,True,True,True,True,95.0,568.0,378.0,128.0,40.0,muy_alto,alto_en_grasas
special k classic,https://es.openfoodfacts.org/producto/5059319025841/special-k-classic-kellogg-s,,,,,335.0,g,extruded cereals en extruded flakes mezclas de copos de cereales,gluten,kellogg s,,punto verde sin colorantes,,,392.0,1660.0,1.3,0.3,84.0,15.0,8.0,0.84,6.0,0.335,0.231,0.179,0.095,6.154,True,False,False,False,False,True,True,99.3,392.0,11.7,336.0,32.0,alto,alto_en_carbohidratos
arroz integral largo,https://es.openfoodfacts.org/producto/8480000051844/arroz-integral-largo-hacendado,,,,,,,alimentos y bebidas de origen vegetal alimentos de origen vegetal cereales y patatas semillas cereales y derivados cereales en grano arroces arroces integrales,,hacendado,mercadona,punto verde,,,350.0,1460.0,2.8,0.7,72.0,0.5,7.6,0.01,3.3,,0.25,0.007,0.106,2.714,True,False,False,False,False,False,True,85.7,350.0,25.2,288.0,30.4,alto,alto_en_carbohidratos
mermelada arándanos,https://es.openfoodfacts.org/producto/8402001011788/mermelada-arandanos-hacenado,,,,,330.0,g,bilberries jams mermeladas,,hacenado,,punto verde sin colorantes,,,206.0,873.0,0.2,0.1,49.0,49.0,0.5,0.01,,0.33,0.5,1.0,0.01,2.5,False,False,True,False,False,False,True,49.7,206.0,1.8,196.0,2.0,medio,alto_en_carbohidratos
pepinillos pequeños,https://es.openfoodfacts.org/producto/8480000295408/pepinillos-pequenos-hacendado,,,,,420.0,g,small cucumbers en gherkins pepinos encurtidos,,hacendado,mercadona,producto pasteurizado punto verde,,,19.0,79.0,0.5,0.2,2.3,0.6,1.3,1.5,0.6,0.42,0.4,0.261,0.565,2.6,True,False,False,False,False,False,True,4.7,19.0,4.5,9.2,5.2,bajo,alto_en_carbohidratos
caldo cocido,https://es.openfoodfacts.org/producto/8402001013928/caldo-cocido-hacendado,,,,,1000.0,ml,caldos caldo de cocido,,hacendado,,sin gluten sin conservantes sin colorantes sin colorantes o conservadores sin lactosa,,,4.0,17.0,0.0,0.0,1.0,0.5,0.0,0.885,0.0,1.0,,0.5,0.0,,False,False,False,False,False,False,True,1.0,4.0,0.0,4.0,0.0,bajo,alto_en_carbohidratos
gazpacho original,https://es.openfoodfacts.org/producto/8422174010029/gazpacho-original-alvalle,gazpacho original de hortalizas frescas de la huerta,,,,1000.0,ml,alimentos y bebidas de origen vegetal alimentos de origen vegetal frutas y verduras y sus productos comidas preparadas sopas sopas de verduras y hortalizas sopas frías gazpachos,,alvalle pepsico,géant casino supercor express cora gadis,fsc c081801 aceite de oliva virgen extra envase reciclable,,,42.0,174.0,2.4,0.4,3.5,3.3,0.9,0.62,1.2,1.0,0.167,0.943,0.257,0.375,True,False,False,False,False,False,True,8.0,42.0,21.6,14.0,3.6,bajo,alto_en_carbohidratos
excellence chocolate cacao,https://es.openfoodfacts.org/producto/3046920029759/excellence-chocolate-90-cacao-lindt-sprungli,chocolate negro,,,,100.0,g,botanas snacks dulces cacao y sus productos chocolates chocolates negros chocolates negros extra finos,,lindt sprüngli,carrefour géant kupsch magasins u esselunga lindt carrefour fr coop el corte inglés consum meny walmart,punto verde triman,,,592.0,2477.0,55.0,30.0,14.0,7.0,10.0,0.03,0.0,0.1,0.545,0.5,0.714,0.182,False,False,False,True,True,False,True,79.0,592.0,495.0,56.0,40.0,muy_alto,alto_en_grasas
chocolate puro con almendras,https://es.openfoodfacts.org/producto/8410109000085/chocolate-puro-con-almendras-valor,chocolate con almendras,,,,250.0,g,botanas snacks dulces cacao y sus productos chocolates chocolates negros chocolates con almendras chocolates negros con almendras,frutos de cáscara soja,valor,supercor carrefour mercadona consum,sin gluten vegetariano vegano unión vegetariana europea unión vegetariana y vegana europea punto verde,,,570.0,2366.0,40.0,17.0,38.0,36.0,9.9,0.06,,0.25,0.425,0.947,0.261,0.248,False,False,True,True,True,True,True,87.9,570.0,360.0,152.0,39.6,muy_alto,alto_en_grasas
avellana tostada sal añadida,https://es.openfoodfacts.org/producto/8480000340252/avellana-tostada-0-sal-anadida-hacendado,avellana tostada,,,,200.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal frutos de cáscara y derivados frutos de cáscara avellanas frutos de cáscara sin cáscara frutos de cáscara tostados avellanas sin cáscara avellanas tostadas,frutos de cáscara,hacendado,mercadona,bajo en sal o sin sal sin gluten no recomendado para ciertas personas natural punto verde sin sal añadida no recomendado a niños menores de 3 años fuente de fósforo,,,710.0,2928.0,68.0,5.4,3.0,3.0,18.0,0.0,9.4,0.2,0.079,1.0,6.0,0.265,True,False,False,True,True,True,True,98.4,710.0,612.0,12.0,72.0,muy_alto,alto_en_grasas
cintas de bacon,https://es.openfoodfacts.org/producto/8480000590664/cintas-de-bacon-hacendado,bacon,,,,250.0,g,productos a base de carne carnes carne de cerdo y sus productos carne de cerdo bacon,,hacendado,mercadona,sin gluten,,,299.0,1252.0,25.0,9.9,0.5,0.5,16.6,2.1,,0.25,0.396,1.0,33.2,0.664,False,True,False,True,True,False,True,42.1,299.0,225.0,2.0,66.4,medio,alto_en_grasas
queso especial pasta,https://es.openfoodfacts.org/producto/8480000511515/queso-especial-pasta-hacendado,queso fundido rallado en polvo,,,,50.0,g,lácteos comidas fermentadas productos fermentados de la leche quesos,leche,hacendado,mercadona,sin gluten producto pasteurizado punto verde,,,292.0,1220.0,16.0,12.0,17.0,2.4,20.0,2.46,,0.05,0.75,0.141,1.176,1.25,False,True,False,False,True,True,True,53.0,292.0,144.0,68.0,80.0,medio,alto_en_proteinas
sardinillas en aceite de oliva,https://es.openfoodfacts.org/producto/8480000182104/sardinillas-en-aceite-de-oliva-hacendado,,,,,,,fishes and their products conservas pescados en fatty fishes conservas de pescado sardinas sardinas en conserva sardinas en aceite sardinas en aceite de oliva,pescado,hacendado,mercadona,omega 3 punto verde rico en omega 3,,,365.0,887.0,33.333,6.0,0.0,0.0,16.667,0.0,0.0,,0.18,,,0.5,False,False,False,True,True,True,True,50.0,365.0,300.0,0.0,66.7,alto,alto_en_grasas
batido proteínas whey hacendado,https://es.openfoodfacts.org/producto/8480000106704/batido-proteinas-whey-hacendado,,,,,330.0,ml,bebidas y preparaciones de bebidas bebidas lácteos bebida lácteas suplementos dietéticos suplementos de culturismo,leche,hacendado,mercadona,fsc fsc mixto punto verde sin lactosa,,,46.0,196.0,0.6,0.5,2.3,2.2,7.9,0.2,,0.33,0.833,0.957,3.435,13.167,False,False,False,False,False,True,True,10.8,46.0,5.4,9.2,31.6,bajo,alto_en_proteinas
cookies pepitas chocolate,https://es.openfoodfacts.org/producto/8480000142122/cookies-40-pepitas-chocolate-hacendado,,,,,225.0,g,biscuits and crackers galletas galletas de chocolate,gluten leche soja,hacendado,mercadona,,,,494.0,2068.0,24.0,14.0,62.0,33.0,5.5,0.53,4.0,0.225,0.583,0.532,0.089,0.229,True,False,True,True,True,True,False,95.5,494.0,216.0,248.0,22.0,alto,alto_en_carbohidratos
noodles de arroz,https://es.openfoodfacts.org/producto/8934563207403/noodles-de-arroz-hacendado,noodles de arroz sin freír,,,,200.0,g,alimentos y bebidas de origen vegetal alimentos de origen vegetal pastas alimenticias tallarines pastas de arroz,soja,hacendado,mercadona,sin gluten punto verde,,,346.0,1450.0,0.6,0.4,78.0,0.4,6.4,0.865,1.2,0.2,0.667,0.005,0.082,10.667,True,False,False,False,False,True,True,86.2,346.0,5.4,312.0,25.6,alto,alto_en_carbohidratos
salmorejo fresco,https://es.openfoodfacts.org/producto/8480000399014/salmorejo-fresco-hacendado,,,,,1000.0,ml,dairy substitutes comidas preparadas sustitutos de la leche bebidas de origen vegetal bebidas vegetales sopas sopas frías salmorejos,gluten,hacendado,mercadona,producto pasteurizado,,,134.0,561.0,10.0,1.4,9.5,2.1,1.5,0.95,0.0,1.0,0.14,0.221,0.158,0.15,False,False,False,False,False,True,True,21.0,134.0,90.0,38.0,6.0,medio,alto_en_grasas
gazpacho,https://es.openfoodfacts.org/producto/8480000399656/gazpacho-hacendado,gazpacho fresco no pasteurizado,,,,330.0,ml,alimentos y bebidas de origen vegetal alimentos de origen vegetal frutas y verduras y sus productos comidas preparadas sopas sopas de verduras y hortalizas sopas frías gazpachos,,hacendado,mercadona,sin gluten no pasteurizado con aceite de oliva virgen extra,,,75.0,314.0,7.0,1.3,2.5,1.5,0.6,0.75,,0.33,0.186,0.6,0.24,0.086,False,False,False,False,False,False,True,10.1,75.0,63.0,10.0,2.4,bajo,alto_en_grasas
